X,SigmoidX,Y
-62.71,-0.5,-0.496909
-62.7,-0.5,-0.496932
-62.69,-0.5,-0.496952
-62.68,-0.5,-0.496974
-62.67,-0.5,-0.496992
-62.66,-0.5,-0.497017
-62.65,-0.5,-0.49704
-62.64,-0.5,-0.497059
-62.63,-0.5,-0.497085
-62.62,-0.5,-0.497111
-62.61,-0.5,-0.497144
-62.6,-0.5,-0.497162
-62.59,-0.5,-0.497184
-62.58,-0.5,-0.497216
-62.57,-0.5,-0.497238
-62.56,-0.5,-0.497266
-62.55,-0.5,-0.497297
-62.54,-0.5,-0.497325
-62.53,-0.5,-0.497348
-62.52,-0.5,-0.497381
-62.51,-0.5,-0.497409
-62.5,-0.5,-0.497441
-62.49,-0.5,-0.497453
-62.48,-0.5,-0.497494
-62.47,-0.5,-0.49753
-62.46,-0.5,-0.497561
-62.45,-0.5,-0.497591
-62.44,-0.5,-0.497624
-62.43,-0.5,-0.497655
-62.42,-0.5,-0.497694
-62.41,-0.5,-0.497725
-62.4,-0.5,-0.497744
-62.39,-0.5,-0.497792
-62.38,-0.5,-0.497825
-62.37,-0.5,-0.497863
-62.36,-0.5,-0.497893
-62.35,-0.5,-0.497938
-62.34,-0.5,-0.497953
-62.33,-0.5,-0.498003
-62.32,-0.5,-0.498035
-62.31,-0.5,-0.498087
-62.3,-0.5,-0.498117
-62.29,-0.5,-0.49815
-62.28,-0.5,-0.498187
-62.27,-0.5,-0.498222
-62.26,-0.5,-0.49827
-62.25,-0.5,-0.498303
-62.24,-0.5,-0.498339
-62.23,-0.5,-0.498379
-62.22,-0.5,-0.498416
-62.21,-0.5,-0.498455
-62.2,-0.5,-0.498531
-62.19,-0.5,-0.498536
-62.18,-0.5,-0.498577
-62.17,-0.5,-0.49862
-62.16,-0.5,-0.498658
-62.15,-0.5,-0.498699
-62.14,-0.5,-0.498738
-62.13,-0.5,-0.498782
-62.12,-0.5,-0.49882
-62.11,-0.5,-0.49886
-62.1,-0.5,-0.498902
-62.09,-0.5,-0.498938
-62.08,-0.5,-0.498992
-62.07,-0.5,-0.499035
-62.06,-0.5,-0.499072
-62.05,-0.5,-0.499121
-62.04,-0.5,-0.499156
-62.03,-0.5,-0.499193
-62.02,-0.5,-0.499252
-62.01,-0.5,-0.499281
-62,-0.5,-0.499325
-61.99,-0.5,-0.499376
-61.98,-0.5,-0.49941
-61.97,-0.5,-0.499452
-61.96,-0.5,-0.499494
-61.95,-0.5,-0.499542
-61.94,-0.5,-0.499575
-61.93,-0.5,-0.499623
-61.92,-0.5,-0.499666
-61.91,-0.5,-0.499709
-61.9,-0.5,-0.499749
-61.89,-0.5,-0.499795
-61.88,-0.5,-0.499834
-61.87,-0.5,-0.49988
-61.86,-0.5,-0.49992
-61.85,-0.5,-0.499964
-61.84,-0.5,-0.500008
-61.83,-0.5,-0.500051
-61.82,-0.5,-0.500093
-61.81,-0.5,-0.500132
-61.8,-0.5,-0.500176
-61.79,-0.5,-0.500227
-61.78,-0.5,-0.500251
-61.77,-0.5,-0.500304
-61.76,-0.5,-0.500315
-61.75,-0.5,-0.500389
-61.74,-0.5,-0.500429
-61.73,-0.5,-0.500468
-61.72,-0.5,-0.500512
-61.71,-0.5,-0.500549
-61.7,-0.5,-0.500592
-61.69,-0.5,-0.500635
-61.68,-0.5,-0.500675
-61.67,-0.5,-0.500716
-61.66,-0.5,-0.500754
-61.65,-0.5,-0.500795
-61.64,-0.5,-0.500833
-61.63,-0.5,-0.500878
-61.62,-0.5,-0.500913
-61.61,-0.5,-0.500952
-61.6,-0.5,-0.500993
-61.59,-0.5,-0.501037
-61.58,-0.5,-0.50109
-61.57,-0.5,-0.501102
-61.56,-0.5,-0.501147
-61.55,-0.5,-0.501178
-61.54,-0.5,-0.501222
-61.53,-0.5,-0.50126
-61.52,-0.5,-0.501296
-61.51,-0.5,-0.501334
-61.5,-0.5,-0.501373
-61.49,-0.5,-0.501405
-61.48,-0.5,-0.50144
-61.47,-0.5,-0.501474
-61.46,-0.5,-0.501512
-61.45,-0.5,-0.501553
-61.44,-0.5,-0.501581
-61.43,-0.5,-0.501611
-61.42,-0.5,-0.501649
-61.41,-0.5,-0.501689
-61.4,-0.5,-0.501717
-61.39,-0.5,-0.501745
-61.38,-0.5,-0.501784
-61.37,-0.5,-0.501812
-61.36,-0.5,-0.501847
-61.35,-0.5,-0.501877
-61.34,-0.5,-0.501904
-61.33,-0.5,-0.501934
-61.32,-0.5,-0.501967
-61.31,-0.5,-0.501994
